,moble,price,features,rating
554,Nokia TA-1304/105 SS,"₹1,550",4 MB RAM | 4 MB ROM4.5 cm (1.77 inch) Display800 mAh Battery1 Year Manufacturer Warranty,4.2
555,itel It2171 Keypad Mobile|1000 mAh battery|Expandable Storage upto 32GB,₹999,"32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Quarter QVGA Display0.3MP Rear Camera1000 mAh Battery100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",4.1
556,"Infinix Smart 6 (Polar Black, 64 GB)","₹6,499",2 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.76 cm (6.6 inch) HD+ Display8 MP + Depth Lens | 5MP Front Camera5000 mAh Li-ion Polymer BatteryMediatek Helio A22 Processor1 Year on Handset and 6 Months on Accessories,4.3
557,Kechaoda K66 The Music House 4,"₹1,280",32 MB RAM | 64 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display1.3MP Rear Camera400 mAh Battery1 Year Brand Service Center Warranty,3.9
558,"Infinix Smart 6 (Light Sea Green, 64 GB)","₹6,499",2 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.76 cm (6.6 inch) HD+ Display8 MP + Depth Lens | 5MP Front Camera5000 mAh Li-ion Polymer BatteryMediatek Helio A22 Processor1 Year on Handset and 6 Months on Accessories,4.3
559,"POCO X4 Pro 5G (Laser Blue, 128 GB)","₹17,999","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Super AMOLED Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 695 5G ProcessorOne Year for Handset, 6 Months for Accessories",4.2
560,"SAMSUNG GALAXY M13 (Aqua Green, 64 GB)","₹10,888",4 GB RAM | 64 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera6000 mAh Battery1 Year Warranty,4.2
561,Nokia 105 SS 2023,"₹1,449",4 MB RAM | 4 MB ROM4.57 cm (1.8 inch) Display1000 mAh Battery1 Year Manufacture Warranty For Device and 6 Months Manufacture Warranty For In-box Accessories Including batteries From the date of Purchase,3.8
562,Kechaoda K90,"₹1,449",32 MB RAM | 32 MB ROM8.89 cm (3.5 inch) Display1.3MP Rear Camera5000 mAh Battery1Year,3.6
563,Kechaoda K90,"₹1,449",32 MB RAM | 32 MB ROM8.89 cm (3.5 inch) Display1.3MP Rear Camera5000 mAh Battery10 Days Warranty,3.6
564,GFive V8,₹699,32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 YEAR SERVICE CENTER WARRANTY,3.7
565,itel Muzik 110| 1900 mAh battery| Expandable Storage upto 32GB,"₹1,249",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1900 mAh Lithium-ion BatterySC6531E Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase,4.1
566,"REDMI A1 (Black, 32 GB)","₹6,480",2 GB RAM | 32 GB ROM16.56 cm (6.52 inch) Display5MP Rear Camera | 5MP Front Camera5000 mAh Battery12 months,4.2
567,"realme GT NEO 2 (NEO Black, 256 GB)","₹25,999",12 GB RAM | 256 GB ROM16.81 cm (6.62 inch) Full HD+ Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 870 Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.4
568,Kechaoda K28,"₹1,265",32 MB RAM | 64 MB ROM | Expandable Upto 16 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1700 mAh Battery1 Year Manufacturer Warranty,4.1
569,"Tecno Spark Go 2023 (UYUNI BLUE, 32+3 GB)","₹6,798",3 GB RAM | 32+3 GB ROM16.66 cm (6.56 inch) Display13MP Rear Camera5000 mAh BatteryDomestic Warranty of 1 Year Available for Handset and 6 month for Accessories.,4.1
570,Kechaoda K28,"₹1,299",32 MB RAM | 64 MB ROM | Expandable Upto 16 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1700 mAh Battery1 Year Manufacturer Warranty,4.1
571,"REDMI Note 12 Pro+ 5G (Arctic White, 256 GB)","₹29,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ AMOLED Display200MP + 8MP + 2MP | 16MP Front Camera4980 mAh Lithium Polymer BatteryMediatek Dimensity 1080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2
572,MarQ by Flipkart M70 Shakti,"₹1,599",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera3000 mAh Li-ion BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3.9
573,MarQ by Flipkart M70 Shakti,"₹1,599",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera3000 mAh Li-ion BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3.9
574,Kechaoda K28,"₹1,270",32 MB RAM | 64 MB ROM | Expandable Upto 16 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1700 mAh Battery1 Year Manufacturer Warranty,4.1
575,Kechaoda K28,"₹1,265",32 MB RAM | 64 MB ROM6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1700 mAh Battery1 Year Manufacturer Warranty,4.1
576,Energizer Hardcase E100,"₹1,199",32 MB RAM | 32 MB ROM | Expandable Upto 8 GB6.1 cm (2.4 inch) Display0.3MP Rear Camera1500 mAh Lithium-ion BatteryMediatek MT6261D Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase,3.8
577,"REDMI A2 (Classic Black, 64 GB)","₹7,499","4 GB RAM | 64 GB ROM16.56 cm (6.52 inch) Display8MP Rear Camera5000 mAh Battery2 Year for  handset ,6 months fro accessories",4.1
578,Kechaoda 888,"₹1,799",64 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display3000 mAh Battery1 Year Company Warranty,4.1
579,UiSmart Ui-06,"₹1,599",512 MB RAM | 256 MB ROM4.5 cm (1.77 inch) Display0.01MP Rear Camera1050 mAh Battery1 YEAR FOR HANDSET,4
580,Kechaoda K66 The Music House 4,"₹1,275",32 MB RAM | 64 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display1.3MP Rear Camera400 mAh Battery1 Year Brand Service Center Warranty,3.9
581,itel it5026 Keypad Mobile|1200 mAh battery|Expandable Storage upto 32GB,"₹1,289",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display2MP Rear Camera1200 mAh Lithium-ion BatterySC6531E Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase,4
582,Kechaoda K10,"₹1,100",32 MB RAM | 32 MB ROM1.68 cm (0.66 inch) NA Display300 mAh Battery1 Year Manufacturer Warranty,3.9
583,"realme Narzo N53 (Feather Gold, 128 GB)","₹12,095",6 GB RAM | 128 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5000 mAh BatteryDomestic 1 Year on Handset and 6 Months on Accessories,4.2
584,Kechaoda K33,"₹1,150",32 MB RAM | 32 MB ROM3.56 cm (1.4 inch) Display0.3MP Rear Camera800 mAh Battery1 Year Warranty,4
585,Kechaoda K33,"₹1,099",32 MB RAM | 32 MB ROM3.56 cm (1.4 inch) Display0.3MP Rear Camera800 mAh Battery1 Year Warranty,4
586,"realme Narzo N53 (Feather Gold, 64 GB)","₹9,849",4 GB RAM | 64 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5000 mAh BatteryDomestic 1 Year on Handset and 6 Months on Accessories,4.3
587,UiSmart Ui-06,"₹1,599",512 MB RAM | 256 MB ROM | Expandable Upto 32 GB4.5 cm (1.77 inch) Display0.01MP Rear Camera1050 mAh Battery1 YEAR FOR HANDSET,4
588,"Tecno Spark 10 50MP AI Dual Rear Camera HD Display (Meta Blue, 128 GB)","₹10,499",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryMediatek MT6765 Helio G37 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.5
589,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)","₹21,499",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 695 5G Processor1 Year on Handset and 6 Months on Accessories,4.1
590,"IQOO Z7S 5G (Pacific Night, 128 GB)","₹20,142","8 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Display64MP Rear Camera4500 mAh Battery1 Year for  handset ,6 months for accessories",4.3
591,Micromax J2,₹960,32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display800 mAh BatteryOne Year Manufacture Warranty,3.8
592,"realme GT NEO 2 (NEO Blue, 256 GB)","₹25,999",12 GB RAM | 256 GB ROM16.81 cm (6.62 inch) Full HD+ Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 870 Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.4
593,"Nokia 150 Dual Sim Keypad Mobile, Wireless FM radio, Bluetooth, MP3 player","₹2,699",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.3MP Rear Camera1020 mAh Lithium-ion BatteryMediaTek Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase,4.1
594,Good One G115,"₹1,049",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB3.66 cm (1.44 inch) Display2MP Rear Camera800 mAh Battery1 YEAR WARRANTY,3.9
595,itel Power 200| 2500 mAh battery| Expandable Storage upto 32GB,"₹1,349",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera2500 mAh Battery1 Year Warranty for device 6 months for accessories,3.7
596,"vivo Y16 (Drizzling Gold, 64 GB)","₹11,790",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh Lithium BatteryMediatek Helio P35 Processor1 Year of Device & 6 Months for In-Box Accessories,4.3
597,GFive L228,"₹1,099",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB7.11 cm (2.8 inch) Display0.3MP Rear Camera3000 mAh Battery1 Year Manufacturer warranty.,3.3
598,Micromax X413,"₹1,038",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0.3MP Rear Camera800 mAh BatteryOne Year manufacturer Warranty,4
599,itel Power 200| 2500 mAh battery| Expandable Storage upto 32GB,"₹1,349",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera2500 mAh Battery1 Year Warranty for device 6 months for accessories,3.7
600,Kechaoda K113,"₹1,420",32 MB RAM | 64 MB ROM | Expandable Upto 32 GB7.11 cm (2.8 inch) QVGA Display0.3MP Rear Camera3000 mAh Battery1 Year Manufacturer Warranty,4
601,"itel A60 (VertMenthe, 32 GB)","₹5,989",2 GB RAM | 32 GB ROM16.76 cm (6.6 inch) HD Display8MP Rear Camera5000 mAh BatteryUnisoc Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including,4
602,Micromax X818,"₹1,469",32 MB RAM | 32 MB ROM7.11 cm (2.8 inch) Display0.3MP Rear Camera1450 mAh BatteryOne Year manufacturer Warranty,3.9
603,"realme 9i 5G (Rocking Black, 64 GB)","₹14,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 8MP Front Camera5000 mAh Lithium Ion BatteryMediatek Dimensity 810 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.5
604,HOTLINE H310,₹616,32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Domestic Warranty,3.4
605,Kechaoda K10,"₹1,080",32 MB RAM | 32 MB ROM1.68 cm (0.66 inch) NA Display300 mAh Battery1 Year Manufacturer Warranty,3.9
606,Kechaoda K10,"₹1,060",32 MB RAM | 32 MB ROM1.68 cm (0.66 inch) NA Display300 mAh Battery1 Year Manufacturer Warranty,3.9
607,"itel P40 (Luxurious Gold, 32 GB)","₹6,699","3 GB RAM | 32 GB ROM16.76 cm (6.6 inch) Display13MP Rear Camera6000 mAh Battery12 Months Warranty for device
6 months for accessories
1 Time Screen Replacement within 100 Days*",4
608,Kechaoda A27,₹997,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB1.68 cm (0.66 inch) Display800 mAh Battery1 Year Warranty,4
609,Nokia 105 SS 2023,"₹1,499",4 MB RAM | 4 MB ROM4.57 cm (1.8 inch) Display1000 mAh Battery1 Year Manufacture Warranty For Device and 6 Months Manufacture Warranty For In-box Accessories Including batteries From the date of Purchase,3.8
610,"realme C30s (Night Black, 64 GB)","₹8,469",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc SC9863A/ Unisoc SC9863A1 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.2
611,"OPPO A58 (Glowing Black, 128 GB)","₹14,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.5
612,Nokia 110 4G,"₹2,999",128 MB RAM | 48 MB ROM4.57 cm (1.8 inch) Display0.8MP Rear Camera1020 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including battery,3.9
613,"OPPO A58 (Dazzling Green, 128 GB)","₹14,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.5
614,"vivo Y16 (Drizzling Gold, 64 GB)","₹11,790",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh Lithium BatteryMediatek Helio P35 Processor1 Year of Device & 6 Months for In-Box Accessories,4.3
615,itel It2175 Keypad Mobile|1200 mAh battery|Expandable Storage upto 32GB,"₹1,220",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Quarter QVGA Display0.3MP Rear Camera1200 mAh Lithium Ion Battery12 + 1 Month Warranty | 111 Days Replacement Offer (Special Offer),4
616,LAVA A7 Star,"₹1,499",24 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Quarter QVGA Display0.3MP Rear Camera | 0MP Front Camera1800 mAh Lithium Ion Battery1 Year Manufacturer Replacement Guarantee for Phone and 6 Months Replacement for Accessories in the Box,4.1
617,Motorola a70,"₹1,949",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Quarter QVGA Display1750 mAh Battery2 Year Replacement,4
618,UiSmart Ui-06,"₹1,599",512 MB RAM | 256 MB ROM4.5 cm (1.77 inch) Display0.01MP Rear Camera1050 mAh Battery1 YEAR FOR HANDSET,4
619,GFive L228,"₹1,099",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB7.11 cm (2.8 inch) Display0.3MP Rear Camera3000 mAh Battery1 Year Manufacturer warranty.,3.3
620,LAVA A1,"₹1,169",24 MB RAM | 24 MB ROM | Expandable Upto 32 GB4.5 cm (1.77 inch) Quarter QVGA Display0.3MP Rear Camera800 mAh Battery1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box,4.2
621,Nokia 110 4G,"₹3,299",32 MB RAM | 32 MB ROM17.02 cm (6.7 inch) Display0.08MP Rear Camera1450 mAh BatteryT107 Processor1 Year Replacement Guarantee for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase,4.3
622,Nokia 110 4G,"₹3,299",32 MB RAM | 32 MB ROM17.02 cm (6.7 inch) Display0.08MP Rear Camera1450 mAh BatteryT107 Processor1 Year Replacement Guarantee for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase,5
623,LAVA A1,"₹1,169",24 MB RAM | 24 MB ROM | Expandable Upto 32 GB4.5 cm (1.77 inch) Quarter QVGA Display0.3MP Rear Camera800 mAh Battery1 year manufacturer replacement guarantee for Phone and 6 months replacement for accessories in the box,4.2
624,KARBONN KX 29,"₹1,475",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.3MP Rear Camera2700 mAh Battery1 Year Manufacturer Warranty on Handset & 6 Months Warranty on Box Accessories,3.8
625,"Tecno Pova 3 (Tech Silver, 128 GB)","₹13,999","6 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.53 cm (6.9 inch) Full HD+ Display50MP + 2MP + 2MP | 8MP Front Camera7000 mAh BatteryMediaTek Helio G88 ProcessorOne Year Warranty for Handset, 6 Months for Accessories",4.1
626,"realme Narzo 50i Prime (Dark Blue, 32 GB)","₹8,199",3 GB RAM | 32 GB ROM16.51 cm (6.5 inch) Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T612 processor Processor1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.2
627,"itel A60 (VertMenthe, 32 GB)","₹5,989",2 GB RAM | 32 GB ROM16.76 cm (6.6 inch) HD Display8MP Rear Camera5000 mAh BatteryUnisoc Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including,4
628,"SAMSUNG GALAXY M13 5G (?Stardust Brown, 128 GB)","₹14,139",6 GB RAM | 128 GB ROM16.51 cm (6.5 inch) Display50MP Rear Camera5000 mAh Battery12 Months Warranty,4.2
629,"SAMSUNG GALAXY M13 5G (Aqua Green, 64 GB)","₹12,549",4 GB RAM | 64 GB ROM16.51 cm (6.5 inch) Display50MP Rear Camera5000 mAh Battery12 Months Warranty,4.2
630,LAVA A1,"₹1,224",24 MB RAM | 24 MB ROM | Expandable Upto 32 GB4.5 cm (1.77 inch) Quarter QVGA Display0.3MP Rear Camera800 mAh Battery1 Year Warranty,4.2
631,Micromax X809,"₹1,340",32 MB RAM | 32 MB ROM7.11 cm (2.8 inch) Display1MP Rear Camera1000 mAh Battery1 Year Warranty,3.7
632,"LAVA YUVA 2 PRO (Glass Green, 64 GB)","₹8,675",4 GB RAM | 64 GB ROM16.51 cm (6.5 inch) Display13MP Rear Camera5000 mAh Battery1 Year Handset Domestic Warranty and 6 Months Warranty on Accessories,4
633,"REDMI 10 (Sunrise Orange, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 5MP Front Camera6000 mAh Lithium Polymer BatteryQualcomm Snapdragon 680 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
634,Micromax J2,₹965,32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display800 mAh BatteryOne Year Manufacture Warranty,3.8
635,"Tecno Pop 7Pro 5000mAh Battery 13MP Dual Rear Camera (uyuni blue, 64 GB)","₹7,038",3 GB RAM | 64 GB ROM16.66 cm (6.56 inch) Display50MP Rear Camera5000 mAh BatteryDomestic Warranty of 1 Year Available for Handset and 6 month for accessories.,4.3
636,"REDMI 12c (Lavender Purple, 64 GB)","₹9,190",4 GB RAM | 64 GB ROM17.04 cm (6.71 inch) Display50MP Rear Camera5000 mAh BatteryDomestic Warranty 1Year For Handset And 6 Month For Accessories.,4.2
637,KARBONN K9 Yuva,"₹1,290",64 MB RAM | 32 KB ROM4.57 cm (1.8 inch) QVGA Display2MP Rear Camera2502 mAh Battery1 Year Manufacturer Warranty,3.9
638,KARBONN K9 Yuva,"₹1,270",64 MB RAM | 32 KB ROM4.57 cm (1.8 inch) QVGA Display2MP Rear Camera2502 mAh Battery1 Year Manufacturer Warranty,3.9
639,"REDMI 12C (Mint Green, 64 GB)","₹8,351",4 GB RAM | 64 GB ROM17.04 cm (6.71 inch) Display50MP Rear Camera5000 mAh BatteryDomestic warranty of 12 months on phone & 6 months on accessories,4.2
640,"Nokia 105 Dual SIM, Keypad Mobile Phone with Wireless FM Radio","₹1,599",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) QVGA Display0MP Front Camera800 mAh Lithium Ion BatterySC6531E Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Battery from the Date of Purchase,4.2
641,"vivo Y16 (Steller Black, 64 GB)","₹10,999",3 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh Lithium BatteryMediatek Helio P35 Processor1 Year of Device & 6 Months for In-Box Accessories,4.2
642,"OPPO F23 5G (Cool Black, 256 GB)","₹23,400",8 GB RAM | 256 GB ROM17.07 cm (6.72 inch) Full HD+ Display64MP + 2MP + 2MP | 32MP Front Camera5000 mAh BatteryQualcomm Snapdragon™ 695 (SDM 695) Processor12 Months,4.2
643,"OPPO F23 5G (Bold Gold, 256 GB)","₹22,990",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display64MP + 2MP + 2MP | 32MP Front Camera5000 mAh BatteryQualcomm Snapdragon™ 695 (SDM 695) Processor12 Months,4.2
644,"REDMI Note 11 (Horizon Blue, 128 GB)","₹13,490",6 GB RAM | 128 GB ROM16.33 cm (6.43 inch) Display50MP Rear Camera5000 mAh Battery12 Months Warranty,4.2
645,"OPPO F21s Pro (Dawnlight Gold, 128 GB)","₹21,999",8 GB RAM | 128 GB ROM16.33 cm (6.43 inch) Full HD+ Display64MP + 2MP + 2MP | 32MP Front Camera4500 mAh BatterySnapdragon 680 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2
646,itel It2175 Keypad Mobile|1200 mAh battery|Expandable Storage upto 32GB,"₹1,220",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Quarter QVGA Display0.3MP Rear Camera1200 mAh Lithium Ion Battery12 + 1 Month Warranty | 111 Days Replacement Offer (Special Offer),4
647,Nokia 105 SS 2023,"₹1,499",4 MB RAM | 4 MB ROM4.57 cm (1.8 inch) Display1000 mAh Battery1 Year Manufacture Warranty For Device and 6 Months Manufacture Warranty For In-box Accessories Including batteries From the date of Purchase,3.8
648,"OPPO F21s Pro 5G (Starlight Black, 128 GB)","₹22,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.33 cm (6.43 inch) Full HD+ E3 Super AMOLED Display64MP + 2MP + 2MP | 16MP + 2MP Dual Front Camera4500 mAh BatteryQualcomm SM6225 Snapdragon 680 4G (6 nm) Processor12 months,4.2
649,"Infinix Smart 6 (Starry Purple, 64 GB)","₹6,499",2 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.76 cm (6.6 inch) HD+ Display8 MP + Depth Lens | 5MP Front Camera5000 mAh Li-ion Polymer BatteryMediatek Helio A22 Processor1 Year on Handset and 6 Months on Accessories,4.3
